Filename,Subject,Stimuli,Fpower,ScrMaxDeriv,ScrAvgDeriv,ScrAvg,ScrDRange,ScrStDev,SclMaxDeriv,SclAvgDeriv,DriverMax,DriverNum
elena_scare.xlsx,Elena,Scare,0.506740296637438,0.814254114083721,-0.151923405965056,1.26824881261782,1.79776565216943,0.654677217036502,0.124813901447247,-0.0489163734019735,14.3931591062593,43
elena_scare.xlsx,Elena,None,0.144411894822957,0.018334897864094,-0.0964917149587932,0.482858249102712,0.964917149587932,0.2172510895978,-0.0656457273147204,-0.137518903919896,1.65178073700343,50
elena_scare.xlsx,Elena,None,0.265502011529936,0.854369450264403,0.0647708158716184,0.370321705643539,0.990701547370199,0.277257977783399,-0.00564805594157392,-0.0964598250516639,9.65278314195831,41
elena_scare.xlsx,Elena,None,1.33448889551799,0.854369450264403,0.0380769479347496,0.508497942680635,0.990701547370199,0.318474326128902,0.00796233586195072,-0.020790251209463,9.65278314195831,35
elena_scare.xlsx,Elena,None,0.2901023521546,0.502806996934452,0.00528067857474669,0.489143863292225,0.481587435090394,0.149652204447468,-0.0384448417094774,-0.0492086901771336,4.85653951439485,30
elena_scare.xlsx,Elena,Scare,0.0140680271532822,0.618883492061819,-0.00489501950334718,0.557813937259354,0.729262220722173,0.209115809806187,-0.0356336676995461,-0.047474045781798,7.17110647910093,32
elena_scare.xlsx,Elena,Scare,0.381800655886825,0.618883492061819,-0.0162146967019501,0.479742535831539,0.788745206467027,0.249009046381142,-0.0240663759113602,-0.0357051992986602,7.17110647910093,44
elena_scare.xlsx,Elena,None,0.167676864687902,0.16230602797945,-0.043500592770753,0.273296801157268,0.43500592770753,0.0931603774032259,-0.0238432706899872,-0.0267994433766688,1.91906304402553,30
elena_scare.xlsx,Elena,None,0.00105361252696459,0.145893201550796,-0.0265979871118165,0.141391096309613,0.338185800728155,0.117346190764669,-0.0238432706899872,-0.0290074925005642,1.91906304402553,12
elena_scare.xlsx,Elena,None,0.0430537334771516,0.14180755191237,-0.0869111392999973,0.476595862416229,0.873885033175945,0.269193660922526,0.0284730357231311,0.0211833893974353,3.07526353230121,29
elena_scare.xlsx,Elena,Scare,0.0182788853024543,0.760131128344761,0.0205380759915053,0.293908923344744,0.613625696494965,0.171776377973938,0.0284730357231311,0.0118595627516762,8.50277008604681,13
elena_scare.xlsx,Elena,Scare,0.457736387031165,0.760131128344761,0.00464959950856423,0.371781366300474,0.613625696494965,0.198216659613303,0.0142059536827865,-0.0130370505873343,8.50277008604681,30
elena_scare.xlsx,Elena,None,0.0434188971154672,-0.00883749548919878,-0.0688822855785036,0.238754071189519,0.688822855785036,0.212075610713536,-0.0148481467505768,-0.0326483925146817,0.929266578139277,20
elena_scare.xlsx,Elena,None,0.0152114799603878,0.00709651701956301,-0.015055274463202,0.0392959491462125,0.157274401650826,0.0435465093498729,-0.0348110735389184,-0.0411187468397926,0.258053303179153,2
elena_scare.xlsx,Elena,Scare,0.69508154572888,0.842142839994677,0.0733688868946914,0.458344815377604,1.16696693624963,0.478042425170712,0.0325654562592792,0.0118606873502793,4.60076111475397,37
elena_scare.xlsx,Elena,Scare,0.496171958336041,0.842142839994677,0.00268892895274369,0.632454515534561,1.07492264476107,0.357478390793305,0.0325654562592792,0.0229001339923571,4.55275221599891,49
elena_scare.xlsx,Elena,None,0.028393199458671,0.0025498956878317,-0.0748151903569172,0.21711212571872,0.748526583207845,0.212901763957533,0.0316101361700571,-0.00377415618166688,0.557766303823826,17
elena_scare.xlsx,Elena,None,0.0111776102179002,0.0439117966167703,-0.0100408508961664,0.0320252599727014,0.118329849009365,0.0288636594621918,-0.00476398037911885,-0.0278037177331892,0.952277900204104,6
elena_scare.xlsx,Elena,None,0.0942690660945279,0.573704431638595,-0.00220515802990988,0.589893407986022,0.635778947385793,0.177100928706097,0.0731782523714486,0.0612459970899082,9.89070446560027,33
elena_scare.xlsx,Elena,Scare,0.0450475413178814,0.573704431638595,0.0370748307717171,0.643080947097319,0.967319976184337,0.272479862774075,0.0731782523714486,0.0618659606560971,10.0286200225312,29
elena_scare.xlsx,Elena,Scare,0.759014317983767,0.4680827431089,-0.0413882424225247,0.670163985944977,0.982568800372686,0.28552726411097,0.0690207900558271,0.0283718382268396,10.0286200225312,40
elena_scare.xlsx,Elena,None,0.0309861117012913,0.0918389143378517,-0.0916100479513918,0.303951283996716,0.955961844743459,0.258658195358529,0.0288954893285265,-0.0107403142147698,1.2297441392005,27
elena_scare.xlsx,Elena,None,0.0782592396922008,0.168251347571168,-0.0117739722056937,0.125293790224508,0.172091109905468,0.0502645020652221,-0.0163179390784229,-0.027168095700821,2.04322893007834,13
elena_scare.xlsx,Elena,None,0.00404994314823677,0.168251347571168,-0.00735141658585061,0.103846329022924,0.202945743340601,0.0611216263391684,-0.0278048477138348,-0.0283149181380884,2.04322893007834,13
elena_scare.xlsx,Elena,None,0.0103520660926233,0.0318935833547013,-0.00781169290553829,0.0349725125698268,0.0933913267311639,0.0306384426617749,-0.0264922449120242,-0.0275271885959954,0.377958036295816,5
elena_scare.xlsx,Elena,None,0.00978712530613706,0.00110563628452062,-0.00249211086531929,0.00597025124559897,0.0249211086531929,0.00669999063718354,-0.0222261089078835,-0.0258475820392373,0.0261477234292478,0
matt_scare.xlsx,Matt,None,1.22395793024941e-05,0.0441193663764439,0.00278545207595986,0.0111319254855128,0.0411845570233395,0.0143506073359975,0.00438636867141184,0.00258780084311935,1.05720713912883,5
matt_scare.xlsx,Matt,None,0.000908102738680739,0.0441193663764439,0.000554011544800591,0.024657656232205,0.0316815610099583,0.00986268941630353,0.00438636867141184,-0.00066857450411445,1.05720713912883,6
matt_scare.xlsx,Matt,None,0.000592700075248105,0.0297557685246749,0.00132436581472067,0.0211229738681661,0.03623524380209,0.0100780698173629,-2.013436483983e-05,-0.00391704080137528,0.659039770489406,10
matt_scare.xlsx,Matt,None,0.00172546445191344,0.0408496104189358,0.00271563975539117,0.0306805151025572,0.0506758158372978,0.0174146438689775,0.00678347998917195,0.000245106370809556,0.706584051644839,15
matt_scare.xlsx,Matt,None,0.000295837723810682,0.0408496104189358,-0.00370922419897273,0.0323831204471585,0.0505539019819695,0.0164376901081312,0.00702655179868561,0.00523565824994008,0.706584051644839,6
matt_scare.xlsx,Matt,None,0.000637247092407158,0.0383644177494744,-0.00322537913555562,0.0166648059764378,0.0355019114414897,0.00926081979029841,0.00702655179868561,0.00394979962005014,0.504091411410359,2
matt_scare.xlsx,Matt,None,0.000326309600019012,0.0383644177494744,-0.000388203310772075,0.00872004363913356,0.0232079714418243,0.0076284777320031,0.00409528144621696,0.00154539022356233,0.504091411410359,2
matt_scare.xlsx,Matt,None,0.00021535236343813,0.0506406762270435,0.00518760564075223,0.0137335404533757,0.058073320550837,0.0152926162329611,0.0094085333956806,0.00411609465925957,1.11614329196114,9
matt_scare.xlsx,Matt,None,0.00245396437256099,0.0634375863132544,0.00364097361099256,0.0292051639455955,0.0590762262132328,0.0157935159670354,0.012499667876027,0.00897213256278348,1.7167111397026,10
matt_scare.xlsx,Matt,Scare,0.00109274882512496,0.0718462662976737,0.00189889393127132,0.00507594184202983,0.0323725917516671,0.00525636449760628,0.0202485267879648,-0.001462016967076,1.34390767072107,4
matt_scare.xlsx,Matt,Scare,0.108602172730481,0.382062498182959,0.0273432012082619,0.168542702815853,0.464814021168364,0.182170185636096,0.0421984782150475,0.0196825416756363,5.91793319938779,16
matt_scare.xlsx,Matt,None,0.0609754448787902,0.382062498182959,0.00218379099402712,0.241596989155408,0.424820266258078,0.126919578102445,0.0422104563151549,0.0351200600240042,5.91793319938779,20
matt_scare.xlsx,Matt,None,0.00242342073186394,0.0128638812342799,-0.0263204124266846,0.0910399029746148,0.263204124266846,0.0733642937046489,0.0422104563151549,0.019967815103031,0.838092033836176,8
matt_scare.xlsx,Matt,None,0.000280656105409409,0.012984269439615,-0.00277602287093589,0.0243121122820896,0.0558747091581431,0.0150332745994072,0.0214511224058667,-0.00571150291415543,0.838092033836176,9
matt_scare.xlsx,Matt,None,0.034120929009591,0.198679578094814,0.0148680549989042,0.101649996729116,0.214685609505024,0.0484558618859637,0.042262332545584,0.0175599526760134,2.79669167746202,26
matt_scare.xlsx,Matt,Scare,0.0474962131728893,0.198679578094814,0.0190994708101808,0.148660533616239,0.271089611878313,0.0902389287379661,0.0446863126050934,0.0378567993836793,4.4269296758618,17
matt_scare.xlsx,Matt,Scare,0.0803892470320478,0.211715881748618,-0.00151679210330767,0.280005669040394,0.312708202906064,0.0874589320487106,0.0446863126050934,0.0373447634212223,4.4269296758618,20
matt_scare.xlsx,Matt,None,0.000657969099066384,0.211715881748618,-0.0251903638848402,0.232088729322443,0.409295295635207,0.126346300431883,0.0401218434712458,0.0203901103667476,3.98121069968704,16
matt_scare.xlsx,Matt,None,0.002635839598665,0.0109293115693151,-0.022025301839703,0.0701419868545381,0.224207600026207,0.0689881662806834,0.021382295596668,-0.00399200190604561,0.518317468068403,5
matt_scare.xlsx,Matt,None,0.0557629283315783,0.207786924426595,0.00750064724818845,0.29716257965688,0.272384412959259,0.0697621235563876,0.029727503460788,-0.0317251186237786,4.65858081069919,30
matt_scare.xlsx,Matt,Scare,0.0233674153013728,0.117039855016765,-0.0144838918265958,0.199891354396652,0.242961077629023,0.0778850890709498,0.0879378584704638,0.0281074902092405,3.74893594019862,17
matt_scare.xlsx,Matt,Scare,0.0895244334721169,0.525952840304982,0.0114466326146563,0.248905638995594,0.525995752303825,0.171508963843609,0.0885342277725876,0.0719792884085632,7.91507113735166,11
matt_scare.xlsx,Matt,Scare,0.259008651212362,0.525952840304982,-0.00714503596719647,0.269075589857298,0.53323601850539,0.16662300845732,0.0885342277725876,0.0455029238671134,7.91507113735166,13
matt_scare.xlsx,Matt,None,0.00643793260679188,0.0115893838198503,-0.0355837797991649,0.0973719477513156,0.358319426797504,0.101036822848951,0.0493118012893268,-0.00705142412625059,0.487766488571324,6
matt_scare.xlsx,Matt,None,0.00330478550205346,0.0210747266848782,-0.00133293064564735,0.0225411085354321,0.0470299766917503,0.0121254288676026,-0.0146763664508942,-0.0300315628957096,0.348466668036791,14
matt_scare.xlsx,Matt,Scare,0.0160727040391854,0.22002322070265,0.0222698207720328,0.0592922656506607,0.246330339654235,0.0448586418423279,0.0208277178041349,0.000381308149121273,2.52905412256055,18
matt_scare.xlsx,Matt,Scare,0.0981192940717803,0.22002322070265,0.00231020471087202,0.134009894463238,0.28526204228831,0.0961972650893178,0.0209003480048109,0.0150831027018785,2.52905412256055,20
matt_scare.xlsx,Matt,None,0.0012666893326057,0.119530821842184,-0.0254007922828984,0.12383098016173,0.286914812682628,0.0951841646639525,0.0209003480048109,0.00484458558039984,0.849501842390495,12
matt_scare.xlsx,Matt,None,0.00221672478212846,0.143185568122285,-0.00207482129209761,0.0268210606195307,0.084940102854644,0.0253175663334486,0.00517948234643129,-0.00893103783016365,2.01837856018073,5
matt_scare.xlsx,Matt,None,0.030298660154292,0.143185568122285,0.00825652734589732,0.0798183410533966,0.194689586799407,0.0755566903366454,0.00607532545699119,-0.00448028824891216,2.01837856018073,22
matt_scare.xlsx,Matt,Scare,0.00277774010908811,0.209897648087855,0.00539027088339336,0.00698604992969134,0.0619015499494824,0.00705522674288686,0.0109050123576049,-0.00875653366185059,1.801931353619,6
matt_scare.xlsx,Matt,Scare,0.274919779372599,0.592528343801528,0.0476216026857565,0.284487687556182,0.711774271453351,0.301707780266478,0.0315953593795548,0.010408770948301,3.6209467400044,35
matt_scare.xlsx,Matt,None,0.133063111844847,0.592528343801528,0.00418548354662421,0.416741284171382,0.638082666009384,0.200911713588764,0.0315953593795548,0.0239565982392929,3.6209467400044,37
matt_scare.xlsx,Matt,None,0.00722155643731304,0.0167549295101663,-0.0459635363333078,0.158925617147703,0.468137556662936,0.136693607004939,0.0315063429444251,0.00558685270656993,2.79304704974939,9
satwik_scare.xlsx,Satwik,None,0.0122595793143828,0.505019436879106,0.0061633981974118,0.0415718513186752,0.142186880498763,0.047619832073134,0.00830005671208056,-0.0270802436608784,1.61362517276518,12
satwik_scare.xlsx,Satwik,None,0.0405869474136277,0.328929618161046,0.0351380231586649,0.124001331695652,0.358572938249593,0.0832849610025249,0.0552974522434013,0.00968544375812508,4.30333224543935,18
satwik_scare.xlsx,Satwik,None,0.113295696542869,0.328929618161046,0.00407108472134069,0.224695543591329,0.433266473760558,0.130887868099728,0.07728987663155,0.0512568085277272,4.30333224543935,17
satwik_scare.xlsx,Satwik,None,0.0664957292461257,0.456888594402354,0.0213918113719091,0.371233279317241,0.51938700257507,0.154128681149896,0.0784296977445287,0.071558160503738,3.10099750703502,28
satwik_scare.xlsx,Satwik,None,0.163851764214615,0.456888594402354,0.0019437561570866,0.380258547727819,0.515502168567438,0.158261610142497,0.0784296977445287,0.0588170142642077,3.10099750703502,30
satwik_scare.xlsx,Satwik,None,0.042224879107606,-0.00588938572122989,-0.0597153338538377,0.176005872513559,0.597153338538377,0.167260041693044,0.0656344866062497,0.0152947828512562,0.639056520059768,6
satwik_scare.xlsx,Satwik,Scare,0.0663507539728161,0.426478060618257,-0.00802557531421455,0.195614852749603,0.401883602651684,0.111367469057931,0.0440888011802443,0.0137126295530756,3.74298373093644,18
satwik_scare.xlsx,Satwik,Scare,0.245694976044719,0.426478060618257,0.00607708585820951,0.220139621281552,0.379012647387628,0.125548350124391,0.0145226213403582,-0.0132110352746738,3.74298373093644,20
satwik_scare.xlsx,Satwik,None,0.0285785188361342,0.45782415311581,0.0114193719640442,0.327498432830205,0.30016542744067,0.0919948908586246,0.0170602697835776,-0.00586571471276613,6.01137330210021,24
satwik_scare.xlsx,Satwik,None,0.051449825908433,0.45782415311581,-0.00270247252894409,0.32501599976448,0.30016542744067,0.098783780874952,0.0189290651815632,0.0122458426099463,6.01137330210021,19
satwik_scare.xlsx,Satwik,None,0.0292311538039083,0.124827509367292,-0.0378974979351334,0.207175051130341,0.406189627598714,0.116209970645486,0.0189290651815632,0.00996753961510999,3.48565523125975,9
satwik_scare.xlsx,Satwik,None,0.221003171260978,0.355140899904878,0.00877565944623319,0.208215928967497,0.410651927771967,0.136523158226575,0.0342416770961051,-0.0161965809528013,3.19933179838108,31
satwik_scare.xlsx,Satwik,Scare,0.0637808267109316,0.492470458139291,0.00526034494374393,0.234136967724262,0.462010292450752,0.140966309502508,0.0848290545851782,0.0332233490082769,5.53144693856017,21
satwik_scare.xlsx,Satwik,Scare,0.265303085105028,0.492470458139291,0.0309716964725278,0.419953348981976,0.867692979125346,0.283806313437326,0.0855875081032842,0.0714960734805536,5.53144693856017,29
satwik_scare.xlsx,Satwik,None,0.176427769629902,0.565971694878863,0.00186382716761502,0.518228769374187,0.638903761651435,0.186528460396912,0.0855875081032842,0.0516300105229185,7.83349648527189,31
satwik_scare.xlsx,Satwik,None,0.266292065645361,0.565971694878863,-0.0298938473370504,0.317509342607716,0.408594201114016,0.116875002118992,0.0547789498909346,0.010733131289697,7.83349648527189,23
satwik_scare.xlsx,Satwik,None,0.0214303143825297,0.187914137977684,-0.00364332886441967,0.120454863608448,0.14036705113466,0.0471576156516526,-0.00934534377572405,-0.0200001601879417,1.68407748609285,17
satwik_scare.xlsx,Satwik,Scare,0.0156027198123063,0.746348724111972,0.0425800413317796,0.211695117348084,0.431284990528309,0.11414378117469,0.020645044583496,-0.0144245946995619,7.42028856832069,23
satwik_scare.xlsx,Satwik,Scare,0.0062672766645175,0.746348724111972,0.0435999538676142,0.44229761803796,0.610635311587212,0.178329500051184,0.0531634875687992,0.0194508067888411,7.42028856832069,20
satwik_scare.xlsx,Satwik,Scare,0.176105826630694,0.432981526743392,-0.0408625896552019,0.425603078202423,0.619962590407372,0.196548121765304,0.0531650277040718,0.0423741231886243,5.11326581162186,17
satwik_scare.xlsx,Satwik,None,0.039971299757,0.174053551952139,-0.0416583461431134,0.156064019089681,0.514661260673535,0.133348791862632,0.0531601569488949,0.0191960310137475,1.9489714092215,13
satwik_scare.xlsx,Satwik,None,0.0917239833814736,0.174053551952139,-0.00151515163334159,0.0923867141194523,0.173264076776789,0.0515659735395226,0.0202980847194745,-0.0133921388082135,1.9489714092215,12
satwik_scare.xlsx,Satwik,Scare,0.0603488879234208,0.78889070641899,0.0218545029222576,0.161159444391048,0.43167746692375,0.1465530739408,0.00239297096923607,-0.0025641487186685,10.8157321770152,12
satwik_scare.xlsx,Satwik,Scare,0.257201885428754,0.78889070641899,0.00984489261651571,0.205205544066815,0.43167746692375,0.133816088598877,0.00239297096923607,-0.00101214343731417,10.8157321770152,18
satwik_scare.xlsx,Satwik,None,0.0397843973800882,0.0586890981382915,-0.0236417921957122,0.143438550364326,0.236417921957122,0.0527528990909342,0.00164930647954975,-0.00310835040902004,1.49926614789386,17
satwik_scare.xlsx,Satwik,None,0.0171494398642302,0.0652990431852814,-0.00879359297560806,0.0682321137101886,0.116559968590159,0.0385902814574091,0.00436023364935423,0.000198650308342252,1.86617993443332,7
satwik_scare.xlsx,Satwik,None,0.0476476747486876,0.0652990431852814,-0.00212601222417024,0.0392241924937973,0.0460177256419214,0.0134162787890958,0.00436023364935423,-0.00619756892746839,1.86617993443332,8
satwik_scare.xlsx,Satwik,Scare,0.189301848821778,0.569040901021919,0.053604548587376,0.313003085253925,0.592641083709994,0.118141913686417,0.13055898856015,0.0516764479163495,12.4045943074324,25
satwik_scare.xlsx,Satwik,Scare,0.414410731170051,0.569040901021919,0.00636385486147201,0.521568734618628,0.709080683627602,0.249197623919585,0.131192986092223,0.108792054099149,12.4045943074324,24
satwik_scare.xlsx,Satwik,None,0.0357790124173334,0.265290955090738,-0.0736091766115073,0.439324542800104,0.838312587778576,0.304270904052338,0.131192986092223,0.0716246740525546,5.70222576766116,16
satwik_scare.xlsx,Satwik,None,0.0408699843519988,-0.00221842035646833,-0.0369444470301763,0.0972876507371971,0.369444470301763,0.100434823904809,0.076337315433026,0.00203703206267534,0.447817235352602,5
satwik_scare.xlsx,Satwik,None,0.0106178024502101,0.126998752409254,-0.000521216854510062,0.0418323632058355,0.0946248422812101,0.0299260018523777,-0.00923661666876185,-0.0247202666750795,1.36587248584904,7
satwik_scare.xlsx,Satwik,None,0.0276225084393197,0.126998752409254,0.000185244732771301,0.0430937168508739,0.0946248422812101,0.0289835532353062,-0.0189290764248717,-0.0221133688479173,1.36587248584904,6
satwik_scare.xlsx,Satwik,None,0.0152459112213931,0.157577096744884,0.00511081019469195,0.037606978973386,0.0976507114696557,0.0319974388379478,-0.0169462565985157,-0.0189348121905188,2.43417718314338,6
satwik_scare.xlsx,Satwik,None,0.0666446640655529,0.157577096744884,0.000211488241802538,0.0460186566676206,0.0976507114696557,0.0351849830152834,-0.00824541651741839,-0.0157185008960658,2.43417718314338,5
